account_id,account_type,customer_segment,kyc_status,account_age_days,country,region,preferred_channel,device_type,device_risk_score,login_failed_attempts,avg_monthly_txn_count,avg_monthly_amount,is_high_risk_profile,profile_created_at
C1000002848,CUSTOMER,STANDARD,VERIFIED,1545,PE,Huanuco,MOBILE,ANDROID,48,0,21,4263.21,0,2024-09-18
C1000002849,CUSTOMER,BASIC,VERIFIED,371,PE,Puno,MOBILE,WEB_BROWSER,45,0,175,11656.82,0,2024-02-07
C1000002850,CUSTOMER,BASIC,VERIFIED,1518,PE,Piura,MOBILE,WEB_BROWSER,21,0,132,6828.89,0,2024-01-27
C1000002851,CUSTOMER,BASIC,VERIFIED,907,PE,Cusco,MOBILE,ANDROID,41,0,114,4052.28,0,2022-12-26
C1000002852,CUSTOMER,BASIC,VERIFIED,559,US,International,WEB,ANDROID,52,1,67,4292.84,0,2023-05-03
C1000002853,CUSTOMER,STANDARD,PENDING,890,US,International,MOBILE,WEB_BROWSER,44,0,89,7123.04,0,2025-01-24
C1000002854,CUSTOMER,BASIC,REJECTED,3181,PE,Junin,MOBILE,IOS,53,0,38,2180.92,1,2024-11-27
C1000002855,CUSTOMER,PREMIUM,VERIFIED,2245,PE,Huanuco,MOBILE,ANDROID,44,0,78,2355.69,0,2024-06-05
C1000002856,CUSTOMER,STANDARD,VERIFIED,2839,PE,Lima,MOBILE,WEB_BROWSER,40,1,158,1391.26,0,2022-09-02
C1000002857,CUSTOMER,BASIC,PENDING,3489,MX,International,ATM,WEB_BROWSER,37,2,42,7035.99,0,2025-03-20
C1000002858,CUSTOMER,BASIC,VERIFIED,2961,PE,Arequipa,WEB,IOS,13,0,144,1160.95,0,2024-10-26
C1000002859,CUSTOMER,BUSINESS,VERIFIED,2431,PE,Puno,MOBILE,WEB_BROWSER,42,1,152,7034.53,0,2020-06-19
C1000002860,CUSTOMER,STANDARD,VERIFIED,2048,PE,Huanuco,WEB,IOS,11,1,128,4989.03,0,2020-10-07
C1000002861,CUSTOMER,STANDARD,VERIFIED,2585,MX,International,WEB,IOS,42,0,88,971.45,0,2025-02-01
C1000002862,CUSTOMER,STANDARD,VERIFIED,1288,PE,Arequipa,MOBILE,ANDROID,37,1,128,10729.94,0,2025-08-19
C1000002863,CUSTOMER,PREMIUM,VERIFIED,2274,PE,Piura,MOBILE,UNKNOWN,58,0,170,5364.95,0,2020-04-05
C1000002864,CUSTOMER,PREMIUM,VERIFIED,3626,PE,Junin,WEB,IOS,25,2,115,6698.78,0,2021-01-07
C1000002865,CUSTOMER,PREMIUM,PENDING,2432,PE,Cusco,MOBILE,WEB_BROWSER,43,0,147,7912.59,0,2023-08-31
C1000002866,CUSTOMER,BASIC,VERIFIED,1137,CO,International,MOBILE,UNKNOWN,44,1,7,8553.35,0,2024-12-29
C1000002867,CUSTOMER,BASIC,VERIFIED,3293,PE,Arequipa,MOBILE,ANDROID,44,1,166,6127.34,0,2025-08-14
C1000002868,CUSTOMER,BASIC,REJECTED,1697,PE,Arequipa,ATM,WEB_BROWSER,76,0,10,5549.45,1,2024-11-13
C1000002869,CUSTOMER,PREMIUM,VERIFIED,48,US,International,MOBILE,ANDROID,37,1,11,4135.4,0,2023-10-21
C1000002870,CUSTOMER,STANDARD,PENDING,615,PE,Junin,MOBILE,WEB_BROWSER,34,0,27,4390.17,0,2021-08-05
C1000002871,CUSTOMER,BASIC,VERIFIED,3442,PE,Huanuco,ATM,ANDROID,40,1,106,2016.61,0,2025-11-19
C1000002872,CUSTOMER,STANDARD,VERIFIED,3290,PE,Arequipa,MOBILE,ANDROID,12,0,59,5120.76,0,2025-11-07
C1000002873,CUSTOMER,BASIC,VERIFIED,1981,PE,Cusco,AGENCY,POS,44,1,153,274.21,0,2020-07-27
C1000002874,CUSTOMER,STANDARD,VERIFIED,2749,PE,Cusco,WEB,IOS,21,1,93,11951.55,0,2025-12-07
C1000002875,CUSTOMER,BUSINESS,VERIFIED,3332,PE,Cusco,WEB,UNKNOWN,45,1,146,10393.94,0,2022-12-19
C1000002876,CUSTOMER,STANDARD,VERIFIED,2731,PE,Puno,MOBILE,ANDROID,50,0,102,897.63,0,2021-04-01
C1000002877,CUSTOMER,BASIC,VERIFIED,2865,MX,International,MOBILE,IOS,11,1,88,3159.76,0,2023-06-12
C1000002878,CUSTOMER,PREMIUM,VERIFIED,184,PE,Puno,MOBILE,ANDROID,36,2,87,4216.58,0,2020-07-21
C1000002879,CUSTOMER,BASIC,VERIFIED,22,PE,Cusco,ATM,IOS,18,2,113,3497.36,0,2024-09-09
C1000002880,CUSTOMER,BASIC,PENDING,2062,US,International,WEB,WEB_BROWSER,44,0,92,7335.67,0,2025-01-03
C1000002881,CUSTOMER,STANDARD,PENDING,1315,US,International,WEB,ANDROID,49,1,40,11899.76,0,2024-06-27
C1000002882,CUSTOMER,PREMIUM,VERIFIED,3609,PE,Piura,MOBILE,IOS,50,4,26,6723.91,0,2021-09-26
C1000002883,CUSTOMER,STANDARD,VERIFIED,1622,PE,Cusco,MOBILE,POS,37,2,144,8193.13,0,2022-09-21
C1000002884,CUSTOMER,BASIC,VERIFIED,2711,CO,International,MOBILE,ANDROID,18,2,127,7807.75,0,2020-01-31
C1000002885,CUSTOMER,STANDARD,VERIFIED,2489,PE,Arequipa,MOBILE,ANDROID,45,0,70,11630.61,0,2025-01-13
C1000002886,CUSTOMER,STANDARD,VERIFIED,2714,PE,Cusco,ATM,ANDROID,43,0,33,1790.95,0,2020-09-25
C1000002887,CUSTOMER,STANDARD,VERIFIED,790,PE,Arequipa,WEB,ANDROID,31,0,146,9986.67,0,2021-03-18
C1000002888,CUSTOMER,STANDARD,VERIFIED,2628,PE,Lima,WEB,WEB_BROWSER,6,0,20,4779.84,0,2024-04-13
C1000002889,CUSTOMER,BASIC,VERIFIED,1679,PE,Cusco,MOBILE,POS,44,0,71,4819.81,0,2022-05-29
C1000002890,CUSTOMER,STANDARD,VERIFIED,327,PE,Cusco,WEB,ANDROID,17,1,110,5760.21,0,2024-11-25
C1000002891,CUSTOMER,BASIC,VERIFIED,2350,PE,Junin,MOBILE,IOS,10,1,133,11838.0,0,2023-07-06
C1000002892,CUSTOMER,BUSINESS,VERIFIED,3617,PE,Arequipa,MOBILE,ANDROID,24,0,174,9512.12,0,2021-08-14
C1000002893,CUSTOMER,PREMIUM,VERIFIED,2888,PE,Cusco,AGENCY,IOS,23,1,165,2877.34,0,2023-01-08
C1000002894,CUSTOMER,BUSINESS,VERIFIED,2703,PE,Junin,ATM,ANDROID,48,3,134,4407.62,0,2025-10-29
C1000002895,CUSTOMER,PREMIUM,VERIFIED,2806,PE,Cusco,ATM,WEB_BROWSER,9,0,32,11306.39,0,2024-09-30
C1000002896,CUSTOMER,BASIC,VERIFIED,2973,PE,Arequipa,MOBILE,ANDROID,21,0,40,3322.8,0,2025-12-02
C1000002897,CUSTOMER,BASIC,VERIFIED,999,PE,Cusco,WEB,WEB_BROWSER,20,0,76,3666.75,0,2025-07-20
C1000002898,CUSTOMER,BASIC,VERIFIED,3007,CL,International,AGENCY,WEB_BROWSER,51,3,166,9765.39,0,2022-12-08
C1000002899,CUSTOMER,BASIC,PENDING,3167,PE,La Libertad,WEB,WEB_BROWSER,64,0,37,9294.31,0,2023-03-22
C1000002900,CUSTOMER,BASIC,VERIFIED,145,PE,Puno,WEB,IOS,32,1,93,4513.27,0,2024-08-28
C1000002901,CUSTOMER,STANDARD,PENDING,2431,PE,Junin,ATM,UNKNOWN,100,3,8,4967.85,1,2020-03-22
C1000002902,CUSTOMER,BASIC,PENDING,2211,PE,Cusco,MOBILE,WEB_BROWSER,24,2,123,11384.14,0,2024-08-20
C1000002903,CUSTOMER,BUSINESS,VERIFIED,711,US,International,AGENCY,ANDROID,26,4,89,7789.01,0,2023-01-24
C1000002904,CUSTOMER,BASIC,VERIFIED,434,US,International,WEB,ANDROID,42,0,148,7048.54,0,2022-03-16
C1000002905,CUSTOMER,PREMIUM,VERIFIED,651,MX,International,WEB,ANDROID,43,1,178,1252.81,0,2022-12-10
C1000002906,CUSTOMER,BASIC,VERIFIED,3081,PE,Puno,MOBILE,IOS,32,0,78,8035.11,0,2021-06-13
C1000002907,CUSTOMER,STANDARD,VERIFIED,1782,PE,Lima,MOBILE,ANDROID,27,4,11,9084.91,0,2021-08-18
C1000002908,CUSTOMER,BUSINESS,VERIFIED,2725,PE,Piura,MOBILE,IOS,34,0,140,7335.61,0,2022-10-10
C1000002909,CUSTOMER,BASIC,VERIFIED,3638,PE,Cusco,MOBILE,ANDROID,13,1,19,313.96,0,2021-12-12
C1000002910,CUSTOMER,BUSINESS,VERIFIED,3183,PE,Piura,MOBILE,ANDROID,57,3,38,9166.61,0,2021-09-25
C1000002911,CUSTOMER,STANDARD,VERIFIED,815,PE,Puno,ATM,WEB_BROWSER,5,0,136,6526.58,0,2020-03-21
C1000002912,CUSTOMER,BASIC,PENDING,924,PE,Puno,ATM,WEB_BROWSER,53,0,144,8599.76,0,2020-10-28
C1000002913,CUSTOMER,BASIC,VERIFIED,3371,PE,Puno,MOBILE,ANDROID,40,0,70,5261.72,0,2024-11-06
C1000002914,CUSTOMER,BASIC,VERIFIED,2961,PE,Puno,MOBILE,IOS,27,0,157,8160.17,0,2020-06-28
C1000002915,CUSTOMER,BASIC,PENDING,2835,PE,Puno,WEB,IOS,43,1,114,2480.2,0,2024-10-30
C1000002916,CUSTOMER,PREMIUM,VERIFIED,70,PE,Lima,MOBILE,ANDROID,61,0,143,8117.36,0,2025-10-13
C1000002917,CUSTOMER,PREMIUM,REJECTED,3132,CO,International,WEB,IOS,49,0,121,5341.23,1,2020-10-05
C1000002918,CUSTOMER,STANDARD,VERIFIED,3357,PE,Lima,MOBILE,ANDROID,28,2,141,6513.59,0,2022-02-03
C1000002919,CUSTOMER,BASIC,VERIFIED,831,PE,Huanuco,WEB,ANDROID,40,0,25,5149.35,0,2021-10-02
C1000002920,CUSTOMER,BASIC,PENDING,849,PE,Arequipa,AGENCY,WEB_BROWSER,46,0,103,5052.4,0,2023-03-13
C1000002921,CUSTOMER,BASIC,REJECTED,785,MX,International,AGENCY,ANDROID,71,0,137,6159.24,1,2024-07-15
C1000002922,CUSTOMER,PREMIUM,VERIFIED,622,CO,International,MOBILE,WEB_BROWSER,32,2,122,11142.28,0,2021-09-02
C1000002923,CUSTOMER,BASIC,VERIFIED,995,PE,Puno,MOBILE,ANDROID,32,0,96,11031.77,0,2025-02-10
C1000002924,CUSTOMER,BASIC,VERIFIED,2871,PE,Puno,ATM,ANDROID,14,2,71,11166.91,0,2025-06-13
C1000002925,CUSTOMER,STANDARD,VERIFIED,446,PE,Huanuco,ATM,ANDROID,12,0,169,8525.79,0,2020-08-21
C1000002926,CUSTOMER,BASIC,VERIFIED,286,US,International,MOBILE,UNKNOWN,32,2,21,7852.38,0,2024-01-05
C1000002927,CUSTOMER,STANDARD,VERIFIED,1497,PE,Piura,MOBILE,ANDROID,22,1,42,8339.78,0,2023-06-29
C1000002928,CUSTOMER,PREMIUM,VERIFIED,158,PE,Cusco,MOBILE,ANDROID,48,0,145,11638.33,0,2020-05-17
C1000002929,CUSTOMER,STANDARD,REJECTED,490,PE,Cusco,MOBILE,ANDROID,88,0,131,7437.09,1,2025-06-06
C1000002930,CUSTOMER,PREMIUM,PENDING,1475,CO,International,MOBILE,UNKNOWN,60,0,133,4081.31,0,2025-07-18
C1000002931,CUSTOMER,BASIC,PENDING,1439,PE,Puno,WEB,ANDROID,70,0,25,6643.25,1,2022-12-29
C1000002932,CUSTOMER,BASIC,VERIFIED,1454,PE,Arequipa,MOBILE,ANDROID,9,0,177,5993.62,0,2025-03-18
C1000002933,CUSTOMER,BASIC,VERIFIED,2189,PE,Arequipa,MOBILE,WEB_BROWSER,19,0,84,9630.11,0,2024-04-08
C1000002934,CUSTOMER,BASIC,VERIFIED,2486,PE,Huanuco,MOBILE,IOS,28,1,150,3462.76,0,2023-08-26
C1000002935,CUSTOMER,STANDARD,VERIFIED,506,PE,Piura,MOBILE,WEB_BROWSER,40,3,169,5292.25,0,2025-10-10
C1000002936,CUSTOMER,STANDARD,VERIFIED,2552,PE,La Libertad,AGENCY,ANDROID,38,0,12,10728.86,0,2021-09-15
C1000002937,CUSTOMER,STANDARD,PENDING,3590,PE,Junin,MOBILE,ANDROID,66,0,133,2078.41,0,2024-07-16
C1000002938,CUSTOMER,BUSINESS,REJECTED,1548,PE,Cusco,MOBILE,ANDROID,57,3,62,9899.4,1,2021-10-25
C1000002939,CUSTOMER,BASIC,VERIFIED,3388,PE,La Libertad,MOBILE,ANDROID,17,0,81,4485.65,0,2025-06-22
C1000002940,CUSTOMER,BASIC,PENDING,367,PE,Arequipa,MOBILE,WEB_BROWSER,58,0,115,7159.77,0,2020-02-09
C1000002941,CUSTOMER,STANDARD,VERIFIED,775,MX,International,MOBILE,WEB_BROWSER,17,1,156,9761.05,0,2020-08-10
C1000002942,CUSTOMER,BASIC,VERIFIED,318,PE,Arequipa,WEB,POS,47,2,15,11338.08,0,2021-08-25
C1000002943,CUSTOMER,STANDARD,VERIFIED,162,PE,Junin,MOBILE,ANDROID,40,3,20,2293.82,0,2022-06-12
C1000002944,CUSTOMER,STANDARD,VERIFIED,384,PE,La Libertad,ATM,ANDROID,35,1,88,5765.0,0,2021-10-17
C1000002945,CUSTOMER,BASIC,VERIFIED,809,PE,Junin,MOBILE,ANDROID,27,3,128,8505.5,0,2025-11-21
C1000002946,CUSTOMER,BASIC,PENDING,1074,PE,Arequipa,AGENCY,POS,41,2,45,5514.2,0,2020-06-25
C1000002947,CUSTOMER,BASIC,VERIFIED,2989,PE,Huanuco,ATM,WEB_BROWSER,22,0,18,2695.74,0,2024-06-27
C1000002948,CUSTOMER,BASIC,VERIFIED,1532,PE,La Libertad,MOBILE,ANDROID,47,3,163,1846.35,0,2023-03-25
C1000002949,CUSTOMER,BASIC,VERIFIED,1172,PE,La Libertad,MOBILE,IOS,22,0,180,7020.55,0,2025-09-27
C1000002950,CUSTOMER,BASIC,VERIFIED,2724,PE,Cusco,MOBILE,ANDROID,46,0,126,1683.58,0,2023-05-30
C1000002951,CUSTOMER,STANDARD,VERIFIED,2876,PE,Huanuco,WEB,ANDROID,5,1,148,10090.02,0,2025-01-30
C1000002952,CUSTOMER,BUSINESS,PENDING,1986,PE,La Libertad,MOBILE,ANDROID,59,1,68,8765.68,0,2022-01-25
C1000002953,CUSTOMER,PREMIUM,VERIFIED,1438,PE,Cusco,MOBILE,ANDROID,45,0,176,856.95,0,2023-11-16
C1000002954,CUSTOMER,BASIC,VERIFIED,835,PE,La Libertad,MOBILE,ANDROID,45,3,115,4698.33,0,2021-08-13
C1000002955,CUSTOMER,BASIC,VERIFIED,2991,US,International,MOBILE,ANDROID,19,1,19,6339.16,0,2024-11-11
C1000002956,CUSTOMER,BUSINESS,VERIFIED,1187,PE,Lima,ATM,WEB_BROWSER,6,0,55,2872.81,0,2022-05-30
C1000002957,CUSTOMER,BASIC,PENDING,261,MX,International,MOBILE,ANDROID,47,0,142,11691.32,0,2022-10-03
C1000002958,CUSTOMER,BASIC,VERIFIED,1533,PE,Arequipa,MOBILE,ANDROID,44,0,144,10693.0,0,2022-04-04
C1000002959,CUSTOMER,STANDARD,VERIFIED,3608,PE,Lima,WEB,ANDROID,33,0,95,10811.35,0,2023-06-14
C1000002960,CUSTOMER,STANDARD,VERIFIED,1572,PE,Puno,WEB,UNKNOWN,46,1,31,6864.93,0,2022-07-30
C1000002961,CUSTOMER,BASIC,VERIFIED,1870,PE,Arequipa,AGENCY,WEB_BROWSER,29,1,108,2240.9,0,2022-10-10
C1000002962,CUSTOMER,STANDARD,VERIFIED,611,MX,International,AGENCY,WEB_BROWSER,42,1,71,3757.96,0,2020-10-04
C1000002963,CUSTOMER,BASIC,REJECTED,3354,MX,International,MOBILE,UNKNOWN,86,1,138,5159.39,1,2020-01-24
C1000002964,CUSTOMER,BASIC,VERIFIED,3428,PE,Junin,MOBILE,IOS,71,3,36,965.28,1,2020-08-09
C1000002965,CUSTOMER,BASIC,REJECTED,2120,PE,Huanuco,WEB,ANDROID,42,0,164,10880.6,1,2021-09-08
C1000002966,CUSTOMER,STANDARD,VERIFIED,3313,PE,Cusco,WEB,ANDROID,18,0,44,8670.81,0,2022-11-09
C1000002967,CUSTOMER,PREMIUM,VERIFIED,1297,PE,Lima,MOBILE,WEB_BROWSER,30,2,90,5152.96,0,2022-01-24
C1000002968,CUSTOMER,BASIC,VERIFIED,335,PE,Lima,WEB,ANDROID,50,0,86,9506.61,0,2023-12-01
C1000002969,CUSTOMER,STANDARD,VERIFIED,995,US,International,MOBILE,IOS,47,2,38,2954.06,0,2020-11-12
C1000002970,CUSTOMER,BASIC,VERIFIED,385,PE,Huanuco,WEB,ANDROID,25,0,117,7332.17,0,2025-02-06
C1000002971,CUSTOMER,BASIC,VERIFIED,2875,PE,La Libertad,AGENCY,ANDROID,51,6,116,5623.27,1,2025-09-15
C1000002972,CUSTOMER,STANDARD,VERIFIED,1975,CO,International,WEB,IOS,23,0,64,1002.36,0,2020-08-22
C1000002973,CUSTOMER,BASIC,PENDING,1265,US,International,WEB,UNKNOWN,75,4,101,886.94,1,2021-03-29
C1000002974,CUSTOMER,STANDARD,VERIFIED,3521,PE,Arequipa,MOBILE,IOS,40,0,129,291.26,0,2025-09-13
C1000002975,CUSTOMER,BASIC,VERIFIED,2487,MX,International,AGENCY,IOS,7,1,81,9118.49,0,2024-08-24
C1000002976,CUSTOMER,STANDARD,VERIFIED,2541,PE,Junin,MOBILE,ANDROID,8,1,23,9172.87,0,2025-12-10
C1000002977,CUSTOMER,STANDARD,VERIFIED,2064,PE,Huanuco,WEB,POS,21,1,76,8031.76,0,2021-01-18
C1000002978,CUSTOMER,BASIC,VERIFIED,2602,PE,Arequipa,AGENCY,ANDROID,29,1,158,6826.34,0,2020-06-28
C1000002979,CUSTOMER,BASIC,PENDING,249,PE,Lima,WEB,ANDROID,38,0,17,8498.99,0,2021-11-25
C1000002980,CUSTOMER,STANDARD,VERIFIED,2710,PE,Puno,WEB,IOS,39,2,167,9055.08,0,2023-11-16
C1000002981,CUSTOMER,BASIC,PENDING,2636,US,International,WEB,IOS,51,3,13,8454.34,0,2023-03-17
C1000002982,CUSTOMER,BASIC,VERIFIED,980,PE,Puno,AGENCY,ANDROID,12,1,115,8212.14,0,2024-09-23
C1000002983,CUSTOMER,BASIC,VERIFIED,367,PE,Cusco,MOBILE,WEB_BROWSER,55,4,87,11897.9,0,2021-06-15
C1000002984,CUSTOMER,BASIC,VERIFIED,1772,PE,La Libertad,ATM,IOS,23,0,48,9861.89,0,2023-03-23
C1000002985,CUSTOMER,BASIC,VERIFIED,752,PE,Junin,MOBILE,ANDROID,16,2,155,9251.78,0,2021-07-03
C1000002986,CUSTOMER,BASIC,VERIFIED,741,PE,Arequipa,WEB,POS,7,1,27,4221.45,0,2022-10-27
C1000002987,CUSTOMER,STANDARD,PENDING,2120,CO,International,MOBILE,ANDROID,47,1,9,8013.47,0,2022-02-27
C1000002988,CUSTOMER,BASIC,VERIFIED,3179,MX,International,ATM,IOS,24,5,77,10504.71,1,2023-07-20
C1000002989,CUSTOMER,BASIC,PENDING,1175,PE,Piura,WEB,UNKNOWN,96,0,32,7768.3,1,2023-12-16
C1000002990,CUSTOMER,BASIC,VERIFIED,325,CO,International,AGENCY,WEB_BROWSER,39,1,156,11091.34,0,2020-11-27
C1000002991,CUSTOMER,STANDARD,VERIFIED,1757,MX,International,MOBILE,IOS,47,3,117,10272.51,0,2021-02-21
C1000002992,CUSTOMER,BASIC,VERIFIED,2363,PE,Huanuco,MOBILE,WEB_BROWSER,46,1,92,4363.19,0,2020-08-02
C1000002993,CUSTOMER,STANDARD,VERIFIED,3571,PE,Lima,MOBILE,IOS,29,2,173,5431.63,0,2024-06-29
C1000002994,CUSTOMER,BASIC,PENDING,2553,PE,Junin,MOBILE,ANDROID,50,1,11,4481.01,0,2025-10-22
C1000002995,CUSTOMER,STANDARD,VERIFIED,1497,PE,Piura,MOBILE,ANDROID,16,0,51,2179.7,0,2021-06-06
C1000002996,CUSTOMER,STANDARD,REJECTED,3399,PE,Puno,MOBILE,ANDROID,79,1,90,9359.37,1,2023-08-03
C1000002997,CUSTOMER,BASIC,VERIFIED,2715,PE,Cusco,MOBILE,ANDROID,36,0,154,6298.23,0,2025-12-24
C1000002998,CUSTOMER,BASIC,VERIFIED,3535,CO,International,WEB,WEB_BROWSER,45,1,121,8161.92,0,2022-12-16
C1000002999,CUSTOMER,BASIC,VERIFIED,2704,PE,Junin,WEB,ANDROID,42,0,80,3477.45,0,2024-05-06
C1000003000,CUSTOMER,BASIC,PENDING,3006,PE,Junin,ATM,WEB_BROWSER,53,0,5,1556.98,0,2025-07-27
C1000003001,CUSTOMER,STANDARD,VERIFIED,2344,PE,Huanuco,WEB,WEB_BROWSER,24,6,153,10587.29,1,2022-12-21
C1000003002,CUSTOMER,STANDARD,VERIFIED,399,PE,Cusco,MOBILE,IOS,36,1,117,6269.42,0,2022-01-23
C1000003003,CUSTOMER,STANDARD,VERIFIED,2844,US,International,MOBILE,IOS,25,0,98,8466.56,0,2025-11-11
C1000003004,CUSTOMER,BASIC,VERIFIED,1155,CL,International,MOBILE,IOS,42,5,36,2417.14,1,2020-01-27
C1000003005,CUSTOMER,STANDARD,VERIFIED,336,PE,Piura,WEB,ANDROID,64,4,49,988.11,0,2023-11-02
C1000003006,CUSTOMER,PREMIUM,VERIFIED,2054,PE,Puno,WEB,ANDROID,47,0,69,5193.86,0,2023-12-06
C1000003007,CUSTOMER,BASIC,VERIFIED,1424,PE,Lima,WEB,WEB_BROWSER,42,0,95,10268.36,0,2022-12-07
C1000003008,CUSTOMER,BASIC,PENDING,1772,PE,La Libertad,MOBILE,IOS,48,0,172,1414.8,0,2021-05-02
C1000003009,CUSTOMER,BASIC,PENDING,720,PE,Lima,WEB,ANDROID,61,1,125,5392.31,0,2021-05-09
C1000003010,CUSTOMER,BASIC,VERIFIED,596,PE,Piura,WEB,IOS,15,0,134,5656.09,0,2021-12-21
C1000003011,CUSTOMER,BASIC,VERIFIED,2770,PE,Lima,MOBILE,WEB_BROWSER,22,0,49,3722.79,0,2023-09-12
C1000003012,CUSTOMER,BUSINESS,VERIFIED,744,PE,Huanuco,MOBILE,IOS,27,0,179,6096.61,0,2024-09-05
C1000003013,CUSTOMER,STANDARD,VERIFIED,1698,PE,Junin,WEB,ANDROID,59,3,124,136.52,0,2022-05-05
C1000003014,CUSTOMER,STANDARD,VERIFIED,3649,PE,Lima,WEB,ANDROID,11,2,103,11687.01,0,2023-04-18
C1000003015,CUSTOMER,BASIC,VERIFIED,3274,PE,Lima,WEB,ANDROID,57,5,5,11133.92,1,2023-08-04
C1000003016,CUSTOMER,STANDARD,VERIFIED,1570,US,International,ATM,WEB_BROWSER,35,0,111,4725.68,0,2021-03-22
C1000003017,CUSTOMER,BASIC,VERIFIED,318,MX,International,MOBILE,ANDROID,49,0,111,5200.87,0,2022-02-08
C1000003018,CUSTOMER,BASIC,VERIFIED,1593,CO,International,AGENCY,WEB_BROWSER,27,0,153,5950.98,0,2023-10-28
C1000003019,CUSTOMER,STANDARD,VERIFIED,3047,MX,International,MOBILE,UNKNOWN,71,1,150,10935.1,1,2023-06-02
C1000003020,CUSTOMER,STANDARD,VERIFIED,2974,PE,Arequipa,MOBILE,ANDROID,37,3,50,6177.01,0,2020-09-18
C1000003021,CUSTOMER,STANDARD,VERIFIED,3085,PE,Arequipa,WEB,ANDROID,31,0,139,11823.59,0,2023-05-20
C1000003022,CUSTOMER,STANDARD,VERIFIED,2463,PE,Lima,WEB,ANDROID,24,0,97,8077.63,0,2021-07-07
C1000003023,CUSTOMER,STANDARD,VERIFIED,3354,PE,Huanuco,MOBILE,IOS,16,0,43,3818.48,0,2023-11-11
C1000003024,CUSTOMER,STANDARD,PENDING,570,PE,Junin,ATM,IOS,47,6,153,2069.33,1,2020-06-13
C1000003025,CUSTOMER,STANDARD,VERIFIED,2852,PE,Huanuco,MOBILE,ANDROID,18,0,167,999.99,0,2024-06-10
C1000003026,CUSTOMER,BASIC,VERIFIED,3139,CO,International,MOBILE,IOS,15,1,26,850.15,0,2020-03-26
C1000003027,CUSTOMER,STANDARD,VERIFIED,3188,PE,Cusco,MOBILE,IOS,40,1,180,1640.16,0,2025-04-22
C1000003028,CUSTOMER,BASIC,VERIFIED,2132,PE,Huanuco,MOBILE,IOS,41,1,63,2317.45,0,2020-11-29
C1000003029,CUSTOMER,STANDARD,PENDING,3349,PE,Junin,MOBILE,WEB_BROWSER,63,0,126,5489.53,0,2021-08-02
C1000003030,CUSTOMER,STANDARD,VERIFIED,798,PE,La Libertad,ATM,IOS,43,2,86,6023.62,0,2021-09-19
C1000003031,CUSTOMER,BASIC,VERIFIED,498,PE,Arequipa,MOBILE,IOS,46,0,20,10854.88,0,2021-07-27
C1000003032,CUSTOMER,PREMIUM,VERIFIED,2249,PE,Cusco,MOBILE,ANDROID,37,1,33,7228.45,0,2020-07-20
C1000003033,CUSTOMER,STANDARD,PENDING,2648,PE,Piura,MOBILE,ANDROID,44,0,111,1112.23,0,2024-11-11
C1000003034,CUSTOMER,STANDARD,VERIFIED,769,PE,Huanuco,WEB,ANDROID,37,1,92,11234.11,0,2023-09-27
C1000003035,CUSTOMER,BASIC,VERIFIED,159,PE,Puno,MOBILE,WEB_BROWSER,17,1,167,7238.24,0,2022-04-30
C1000003036,CUSTOMER,BUSINESS,VERIFIED,2134,PE,Lima,MOBILE,ANDROID,33,0,71,1931.69,0,2024-03-15
C1000003037,CUSTOMER,STANDARD,VERIFIED,1602,PE,Puno,WEB,WEB_BROWSER,22,2,9,497.59,0,2024-10-24
C1000003038,CUSTOMER,BASIC,VERIFIED,3367,PE,Piura,MOBILE,ANDROID,9,2,150,4212.05,0,2021-08-19
C1000003039,CUSTOMER,BASIC,VERIFIED,1090,PE,Puno,MOBILE,WEB_BROWSER,13,1,120,5279.9,0,2021-02-01
C1000003040,CUSTOMER,PREMIUM,PENDING,3067,PE,Puno,AGENCY,POS,35,2,38,102.07,0,2021-10-05
C1000003041,CUSTOMER,BASIC,REJECTED,1828,CO,International,WEB,ANDROID,90,0,71,6531.54,1,2020-03-30
C1000003042,CUSTOMER,BASIC,VERIFIED,775,CO,International,MOBILE,IOS,29,0,36,4533.97,0,2023-04-26
C1000003043,CUSTOMER,PREMIUM,VERIFIED,1423,PE,Huanuco,ATM,POS,5,0,163,6901.91,0,2023-08-29
C1000003044,CUSTOMER,BASIC,VERIFIED,1151,CO,International,WEB,ANDROID,31,0,21,8297.79,0,2023-08-01
C1000003045,CUSTOMER,PREMIUM,VERIFIED,2970,PE,Lima,MOBILE,WEB_BROWSER,14,0,17,10612.14,0,2023-01-14
C1000003046,CUSTOMER,BASIC,VERIFIED,521,CO,International,MOBILE,WEB_BROWSER,25,1,20,635.1,0,2023-12-04
C1000003047,CUSTOMER,PREMIUM,PENDING,245,PE,Junin,WEB,ANDROID,54,1,65,4122.39,0,2020-10-17
C1000003048,CUSTOMER,STANDARD,VERIFIED,681,PE,Junin,MOBILE,ANDROID,41,0,21,7615.2,0,2022-06-09
C1000003049,CUSTOMER,STANDARD,VERIFIED,1565,PE,Lima,WEB,WEB_BROWSER,16,1,157,3770.28,0,2024-04-28
C1000003050,CUSTOMER,STANDARD,VERIFIED,293,PE,Arequipa,WEB,POS,46,5,134,2081.74,1,2023-09-14
C1000003051,CUSTOMER,STANDARD,VERIFIED,1745,PE,Puno,MOBILE,UNKNOWN,83,3,38,8964.77,1,2021-05-10
C1000003052,CUSTOMER,PREMIUM,VERIFIED,1701,PE,Lima,MOBILE,ANDROID,35,0,157,3892.08,0,2024-03-06
